V1 V2 V3 V4 V5 V6 V7 V8 V9
15 1.51344747790919 0.00385467168029454 -0.384123874715623 -0.604711660854287 -0.339880639131552 0.344795123663022 1.49522344384323 -1.68018272239593 -0.299215117897316
16 0.802137876050054 0.862942829061133 0.082734833711361 0.53905440643653 0.606264572193943 1.5396480875188 1.17215854698947 1.05375086302862 -0.411510832795067
17 -0.430536941766221 0.980223359085622 -0.483882474015024 -0.07683088553045 1.34113031059289 -0.329514192388179 -1.45770721012238 -1.11959910457218 0.252223448156132
18 -1.34470094021425 -0.291724771104236 -2.08474112541176 1.84991956032624 0.767287287839936 0.948389350742072 0.095056226988643 0.335617209968815 -0.891921127284569
19 0.0374420701805003 -0.0610134758331342 1.16758696392551 -0.854907551346389 0.193725666943277 -0.479255586781397 0.847664963596026 0.494795767113158 0.435683299355719
20 -1.34572178917966 1.51186840118448 -0.07682577072231 0.0326372948933622 1.14056669053813 -1.5148867950016 -1.62436452976059 0.138052708711737 -1.23753842192996
21 -1.81400431594379 -0.643609064922925 0.53042139527307 -1.02505948075355 0.0138648044719603 0.434536655869661 1.40856335683396 -0.118792025778828 -0.224267885278309
22 0.704033531800165 -0.130950479435566 0.00490879581096575 -0.982249075565237 -1.10530591015025 -0.519536667015539 -0.541760362101113 0.197684262345795 0.377395645981701
23 -0.299019663814215 0.485211453408803 -0.530231429870355 0.00410195695681333 -0.0251626390791607 -0.834559033019062 0.278664724106355 -1.06869271125479 0.133336360814841
24 -0.398891296274394 -0.645182434547011 0.102202409887892 -0.233427177912246 -0.163673337637828 -0.756647609353339 -0.193972744670297 -0.803213217364741 0.804189509744908
25 -0.643317329912618 -0.463956219640376 0.815459635567165 -0.498888219103613 0.370059747881317 1.0895034952023 1.57615818121873 -1.11376513631953 -0.0571067743838088
26 1.31560505472406 0.567249696972656 -1.50652186300026 1.54971296288404 -0.380824536107324 1.57243291747915 -1.47554763526052 1.58009168370384 0.503607972233726
27 -1.58496788140673 -0.723407833759501 -1.15718017182801 0.0874969165048639 0.652952369308153 1.00736436564955 -0.144608207310541 1.49781876103841 1.08576936214569
28 -0.444496424885491 0.455884553708724 1.30155493728303 1.31870113056505 2.06134180607354 -0.273157993075658 -1.07501019081817 0.262645458662762 -0.69095383969683
29 0.566183077907705 -1.19793462638391 -0.905640775072037 -0.981224119069448 -1.79664493691525 -1.30967954169979 0.406542731944926 -1.23290119957126 -1.28459935387219
30 0.290325674488996 -2.01818055007467 0.0155634809297453 -0.245622587644691 0.58407712448086 0.222573830859894 2.22926220164091 -0.00372353379218051 0.046726172188352
31 -0.615544332318726 0.619723404969519 -1.4280051965488 -1.40393383691901 -0.722753123942371 1.11343318380002 -1.51449700825033 1.51167228281089 -0.235706556439501
32 -0.0620078187554579 -0.132857466100936 0.687979701560331 1.4408931473099 -0.629164664967701 0.837394397366885 -0.0617074220120377 -0.475698284429534 -0.542888255010254
33 -0.192610254954 -0.434960739564345 0.594196501448839 -0.981359990937249 -1.81620605474246 0.314516768320976 -0.147270790038966 0.797916437531079 -0.433310317456782
34 1.68315394857512 -0.521754178741525 -0.270315244004084 1.47424490392592 -0.25928909836168 0.222218072141828 1.54159306882696 -0.974002561112527 -0.649471646796233
35 0.102573846063445 0.992288425621206 1.55407607614196 -0.991197245272071 0.334632273477249 -0.843615389920893 -0.981855668803871 0.689372697765473 0.726750747385451
36 -0.654835313414718 -1.08542240785116 -0.510742458166137 -0.0944973445755386 -1.42716761266548 0.443805325637898 0.496578172661699 -0.955839103276798 1.1519117540872
37 1.18657519962335 0.9598324137389 -0.291842735699669 -2.87514168382416 1.93862823314278 0.0557971109294442 1.69694788072309 -1.2317070584141 0.992160365445798
38 -1.27236967179487 -1.03901054087568 1.10143816503647 -0.246866100837098 -0.759530213199978 0.0679723895219651 -0.260736308568123 -0.956891881325619 -0.429513109491881
39 0.538064580118696 -0.137841967398184 0.458665214698786 0.0147444897981717 -2.27877614155698 -0.201961742355295 -0.705928585667662 -0.869782873686493 1.23830410085338
40 1.23085039152235 -0.214708418065892 0.851908039344607 -1.91908770329685 -0.114050766468951 -1.15801525404242 -0.161178506172346 -0.910680682493289 -0.279346281854269
41 -1.1657069634625 0.57371858498562 1.46619991886849 -0.287813743700098 2.35185666563616 -0.592743270074932 0.501321827723727 0.741276305260208 1.75790308981071
42 0.324209448379912 -1.77644931491255 0.243863294906007 -0.346637445404891 1.59632080326307 0.766065384004004 -1.01353967049479 0.0685115332771444 0.560746090888056
43 0.950867374986455 -0.256392295161705 0.64942193391407 -1.83958858464688 1.2774455110357 0.0389281166521254 1.61475223546813 -0.323750754587962 -0.452783972553158
44 1.11743360187202 -0.138550636059799 -0.641118156058402 0.89858894092329 0.788970858132799 0.0146468124751784 0.0056419848524955 -1.0865030469937 -0.832043296117832
45 1.52396904657475 0.557684974345772 0.464459770665112 -1.21285501097807 0.461465382278039 -0.186316968051532 -2.90489906034557 -1.01592894685489 -1.16657054708471
46 1.91804840968141 1.12234628895228 -0.309200447143362 -0.218964231724761 -0.438069133825007 1.400590827286 -1.10716481896875 -0.767790184730859 -1.0655905803883
47 0.200177305732274 -0.982147207446364 1.27602070890132 0.564268160651169 -1.50780700927686 0.0184855701138565 1.54756693261827 -1.11972006112698 -1.563782051071
48 -0.847190494761384 0.326905555961652 -0.0476112199953048 -0.525434375699568 -2.22294613133478 0.249196011650468 -0.976830350346719 -0.448174236603396 1.15653699715018
49 -0.756867539811659 0.447826608391904 0.0301011659686939 0.744374224954032 -1.17867244241051 0.149220735674139 -0.101503447631726 0.47173637445323 0.83204712857239
50 0.695104616368463 1.1837241202911 -0.0035802700058728 0.128981753196475 -1.78276022371645 -0.963233180453732 0.0426502497966979 -1.18049068288428 -0.227328691424755
51 NA NA NA NA NA NA NA NA NA
52 NA NA NA NA NA NA NA NA NA
53 NA NA NA NA NA NA NA NA NA
54 NA NA NA NA NA NA NA NA NA
55 NA NA NA NA NA NA NA NA NA
56 NA NA NA NA NA NA NA NA NA
57 NA NA NA NA NA NA NA NA NA
58 NA NA NA NA NA NA NA NA NA
59 NA NA NA NA NA NA NA NA NA
60 NA NA NA NA NA NA NA NA NA
61 NA NA NA NA NA NA NA NA NA
62 NA NA NA NA NA NA NA NA NA
63 NA NA NA NA NA NA NA NA NA
64 NA NA NA NA NA NA NA NA NA
65 NA NA NA NA NA NA NA NA NA
66 NA NA NA NA NA NA NA NA NA
67 NA NA NA NA NA NA NA NA NA
68 NA NA NA NA NA NA NA NA NA
69 NA NA NA NA NA NA NA NA NA
70 NA NA NA NA NA NA NA NA NA
71 NA NA NA NA NA NA NA NA NA
72 NA NA NA NA NA NA NA NA NA
73 NA NA NA NA NA NA NA NA NA
74 NA NA NA NA NA NA NA NA NA
75 NA NA NA NA NA NA NA NA NA
76 NA NA NA NA NA NA NA NA NA
77 NA NA NA NA NA NA NA NA NA
78 NA NA NA NA NA NA NA NA NA
79 NA NA NA NA NA NA NA NA NA
80 NA NA NA NA NA NA NA NA NA
81 0.750979936841002 0.68752507349332 1.41910231880672 -0.291748602024485 -2.33313668470344 -0.129635350270913 0.951498469625503 -0.0704173825071551 -0.797089525071965
82 -0.017023403374038 0.738242549969547 1.3078277617162 -0.575188529371732 -0.145490804675985 -1.00180133547677 -1.11312295310141 -0.430879529604084 1.25408310644997
83 0.027578974028604 -1.70827023182072 -1.80497577381603 -0.443941868186958 0.31696402380799 -0.819868279271295 0.616966475689082 -0.592225372961588 0.77214218580453
84 0.222146147097025 1.05261979073115 -0.484069526514125 -0.312570443962516 -0.707469987806159 -0.97455246871443 0.51349371648542 0.981116159906615 -0.21951562675344
85 0.39863182474862 1.12323910895621 -0.373211780065891 -0.603004426394854 1.24215555806467 0.604309408711484 0.369459103731026 0.532409356670506 -0.424810283377287
86 -0.261518412748479 -0.354592005750426 0.169085902211342 -1.09393472002918 0.620152195224679 0.548787588178333 1.72389413060593 -0.0904561242409946 -0.418980099421959
87 -0.303177624072176 0.188238853320847 -1.17298360282238 0.714706191321827 0.09990306758962 0.916432656837769 -0.20614456663921 0.15649049169609 0.996986860909106
88 -0.733571784796072 0.923800027279593 -0.376196736960944 -0.10881226323069 1.80770348767495 2.66156636665324 -1.3141951399 -0.737311690839969 -0.275778029088027
89 -1.38185471369827 2.15270084308936 0.783127639643547 -1.44379793533529 -1.50242997885018 -0.180257065442337 0.0634740962758665 -0.20134120587218 1.2560188173061
90 -1.44168737326599 -1.10973934267002 0.9911713044315 0.806123263592213 0.285640465211237 0.68501476610822 -0.231977451166617 1.10217659507369 0.646674390495345
91 -0.786310164236578 1.02950822207653 0.229284474811702 -1.73983507830327 0.845706964376493 3.26641451887544 0.635060327591448 -0.0167482561518744 1.29931230256343
92 -0.742482239585182 1.37715474974826 0.336850948675991 -0.401320309499965 -0.995342637599223 0.560600459600547 1.63464428548373 0.161788633557242 -0.873262111744435
93 -0.390980246970602 0.914811051875985 -0.64723199918968 -0.287582488751326 -0.256854124551653 -0.0690172974981693 -1.8083275793549 2.02476139007773 0.00837095999603331
94 -1.21575506258315 0.29362343145346 -0.443206682066575 -0.938407400051362 -0.0558560432984566 -0.972442935975363 -0.213885951496312 -0.703694253898738 -0.880871723252545
95 -0.890405591288204 -0.151738624698383 1.16175176076309 0.28766713879535 -0.445005239867139 -0.546586585745158 0.0703661412851472 0.960792383950527 0.59625901661066
96 1.49827263110128 0.164891439733674 0.0650510103873427 -1.50540112432801 0.069695103017798 -1.68869232799013 0.549707669586251 1.79048505353782 0.119717641289537
97 0.371839110948008 0.868577430554276 -0.682467580302316 1.51929701331258 -0.154671706016816 -1.57237269904962 -0.696823546014336 -1.06416516333343 -0.282173877322451
98 0.261106083436202 -1.07803449338206 1.63434165849319 0.367409355950845 -0.831263459409001 -0.404987158484371 0.390565942370209 0.0176365464246015 1.45598840106634
99 -0.0245438567876197 -1.22233196824601 -0.584849244406111 1.69986240880968 0.761544352344911 0.319286417955088 0.381411259099482 -0.38990862930585 0.229019590694692
100 -0.917689243562319 -0.711444696028026 1.12993600059353 0.644196977276918 -0.576506932530127 0.0404276816430874 -0.0123727697837412 -0.490832752366552 0.996543928544126
